Product Names,Product Prices,Product Ratings,User Reviews
"HP EliteBook 840 G3 Laptop 14"" HD Display, Intel Core i5-6300U 2.4Ghz, 256GB SSD, 16GB DDR4 RAM, Webcam, WiFi, Windows 10 Pro (Renewed)",$383.00,1.0,"
  This product is not worth the money. You could purchase it brand new on a different website for nearly the same price. The charger stopped working less than a month after receiving it. It also took a month to receive it in the mail- even with prime shipping!!! Customer service is great and replies quickly! All in all this laptop just caused frustration and inconvenience.
"
"HP EliteBook 840 G3 Laptop 14"" HD Display, Intel Core i5-6300U 2.4Ghz, 256GB SSD, 16GB DDR4 RAM, Webcam, WiFi, Windows 10 Pro (Renewed)",$383.00,5.0,"
  Product was described as ""renewed"" and it was very much like new.  No scratches, smudges, etc.  Worked well right out of the box. Full 1920x1080 as advertised, backlit keys.  all keys, components worked well.  Very pleased with the product, excellent value. I might actually buy another for one of my kids.
"
"HP EliteBook 840 G3 Laptop 14"" HD Display, Intel Core i5-6300U 2.4Ghz, 256GB SSD, 16GB DDR4 RAM, Webcam, WiFi, Windows 10 Pro (Renewed)",$383.00,4.0,"
  Laptop arrived immaculate like from the factory. No scratches or anything. Brand new battery (I ran some tests with some utilities ) and seems really solid. Ver nice unit.I decided to return it because I wanted a FHD screen (as in the specs) and it came with a HD screen so that was disappointing . But In the end it is not a big deal, many cannot tell the difference. Also It is not touchscreen but that was not in the specs so not expected.
"
"HP EliteBook 840 G3 Laptop 14"" HD Display, Intel Core i5-6300U 2.4Ghz, 256GB SSD, 16GB DDR4 RAM, Webcam, WiFi, Windows 10 Pro (Renewed)",$383.00,5.0,"
  I was really skeptical buying a refurbished laptop.  I wanted the same laptop (for personal) that I have for work so it was easy to go between and work with my docking station.  This was more than half the price of new and I was afraid it was going to be old and klunky.  Truth is that it looks better than my year old work laptop.  The packaging was excellent and only a few blemishes on the top which were covered by a new matching skin.  The skin is the only negative feedback, it was torn on one corner and I really didn't care because I had already purchased a skin so I could tell it apart from my work laptop.  I immediately setup my laptop world and checked all external connections and audio and everything is working properly.  One plus that I wasn't expecting is the lighted keyboard and just the excellent feel for typing.  I am more than pleased and hope this laptop lasts me a long time.
"
"HP EliteBook 840 G3 Laptop 14"" HD Display, Intel Core i5-6300U 2.4Ghz, 256GB SSD, 16GB DDR4 RAM, Webcam, WiFi, Windows 10 Pro (Renewed)",$383.00,5.0,"
  Works as expected. Loaded with Win Pro and can use the fingerprint reader with Windows Hello. The case had cosmetic scratches on it due to normal wear and tear.  Everything else is in good working order. Windows was fully licensed, but I did have to go through a few updates to get to the latest version. The lack of bloatware is nice too. Otherwise getting this refurbed laptop is way cheaper than a new one and works for most common needs like kids homework projects, office 365, browsing, etc.
"
"Samsung Galaxy Book Pro Laptop Computer, 15.6"" AMOLED Screen, i7 11th Gen, 16GB Memory, 512GB SSD, Long-Lasting Battery, Mystic Blue","$1,299.99",2.0,"
  Revised: 05/29/21Laptop completely froze - non responsive keys, mouse, even Ctrl-Alt-Del non functional.Had to turn off and back on. All my windows were recovered at least, but this is concerning. Also noticed some periodic screen flickering.  I have not yet used this for any gaming or heavy duty processing - just emails and web surfing so far. About 30 hours usage since new.---Note there are 2 models - one with touchscreen, one without. The Galaxy Book Pro does not have a touchscreen. I currently have a laptop with a touchscreen and found I used this feature very rarely. It always seemed awkward on a laptop sized screen. I use my tablet when I want/need to use this capability. I've only had this Galaxy Book Pro a couple days, but so far am pleased with it. Amazing how light it is. And so far my downloads, internet work, and Office applications are performing better than any previous computer I've had (and I've had a lot.)  Screen is clear and bright. Sound is good. For my go to, everyday computing needs, I rate this 5 stars. I may even purchase one for my 90+ year old  Dad who spends much of his day web surfing. :)
"
"Samsung Galaxy Book Pro Laptop Computer, 15.6"" AMOLED Screen, i7 11th Gen, 16GB Memory, 512GB SSD, Long-Lasting Battery, Mystic Blue","$1,299.99",1.0,"
  States touchscreen but it's not.  Avoid...
"
"Samsung Galaxy Book Pro Laptop Computer, 15.6"" AMOLED Screen, i7 11th Gen, 16GB Memory, 512GB SSD, Long-Lasting Battery, Mystic Blue","$1,299.99",5.0,"
  I did a lot of research before buying this laptop and I am extremely satisfied with it.  The only difficulty was with MS Windows needing to do a lot of updates before things stabilized but that is true for ANY new Windows PC.  Some of the online reviews had negative comments but I found them not to be a problem.  Here's some examples:  Some said the display was too dim but I felt that it was plenty bright in daylight or in a dim room.  Yes, there is some flexing in the keyboard but for normal typing it was not even noticeable.  The speakers, though not fantastic, I found to be better than I expected.  Granted that my previous HP laptop had up firing speakers which sounded better and the Samsung speakers are under the laptop body firing down but they sounded pretty good.  Based on the negative speaker reviews for the Samsung I was expecting the sound to be terrible but it was actually pretty good.  Another reviewer had problems with the Wi Fi speed he was getting but I ran a speed test and got the full speed I always get from my Wi Fi.The overall performance and graphics is very good and the light weight and size are excellent.  I had to wait a little longer to get the Mystic Silver but I really didn't want the blue one.  The wait was worth it!!
"
"Samsung Galaxy Book Pro Laptop Computer, 15.6"" AMOLED Screen, i7 11th Gen, 16GB Memory, 512GB SSD, Long-Lasting Battery, Mystic Blue","$1,299.99",4.0,"
  The screen is amazing. Laptop.is extremely thin. Lightweight. Only con, is the the mousepad ""click"" is horribly loud and feels extremely cheap. Beautiful laptop. Very satisfied. Charges with USB type C 65w charger. Had a issue with the $100 gift card you're supposed to get but Amazon realized quickly.
"
"Samsung Galaxy Book Pro Laptop Computer, 15.6"" AMOLED Screen, i7 11th Gen, 16GB Memory, 512GB SSD, Long-Lasting Battery, Mystic Blue","$1,299.99",3.0,"
  performance the best. but $1299 and its plastic + delicate.if I put it on my lap and I try to type in, sometime the mouse click just would happen  because of the pressure I put with my hands on the sides of ittwo flimsy two delicate and plastic for $1,300
"
"Samsung Galaxy Book Pro Laptop Computer, 15.6"" AMOLED Screen, i7 11th Gen, 16GB Memory, 512GB SSD, Long-Lasting Battery, Mystic Blue","$1,299.99",3.0,"
  (5.20.2021)I feel I may need to update this review, for the 15.6"" Galaxy Pro i7, later at some point because currently I am not impressed.The display is nice, the laptop is lightweight and its performance seems to be quick - boot time is satisfyingly quick.It is the overall build quality that I am unimpressed with; the bottom of the laptop bows out a small bit.  Laptop body feels like cheap plastic - if you're purchasing this, get a protective sleeve for it.Samsung will be releasing a clear case for this at some point, but it currently is not available for purchasing.If you are not careful with how you pick up the laptop, the body can flex just enough to click the trackpad as if it were a mouse click.Only reason I may change my review is depending on the quality of productivity-levels I can get to with this as well as using a Samsung Galaxy S7+ to operate as the second monitor for the laptop.
"
"Samsung Galaxy Book Pro Laptop Computer, 15.6"" AMOLED Screen, i7 11th Gen, 16GB Memory, 512GB SSD, Long-Lasting Battery, Mystic Blue","$1,299.99",2.0,"
   Flicker screen. All good till I started seeing non stop flickering screen. Thank god I am still in return window for the same.
"
"Samsung Galaxy Book Pro Laptop Computer, 15.6"" AMOLED Screen, i7 11th Gen, 16GB Memory, 512GB SSD, Long-Lasting Battery, Mystic Blue","$1,299.99",5.0,"
  Super Light weight & High resolution display.I use this for toutube,game & stocks.This laptop don't have touch screen function.
"
